x,y,steps,success
72,107,3,1
73,107,4,1
74,107,5,1
75,107,4,1
76,107,5,1
77,107,5,1
78,107,6,1
79,107,6,1
80,107,8,1
81,107,3,1
82,107,5,1
83,107,4,1
84,107,6,1
85,107,6,1
86,107,6,1
87,107,3,1
88,107,5,1
89,107,6,1
90,107,5,1
91,107,5,1
92,107,6,1
93,107,7,1
94,107,4,1
95,107,5,1
96,107,7,1
97,107,4,1
98,107,7,1
99,107,6,1
100,107,8,1
101,107,6,1
102,107,5,1
103,107,7,1
104,107,7,1
105,107,8,1
106,107,9,1
1,108,1,1
5,108,2,0
7,108,2,0
11,108,2,0
13,108,2,0
17,108,3,0
19,108,2,0
23,108,3,0
25,108,4,0
29,108,3,0
31,108,3,0
35,108,4,0
37,108,2,0
41,108,3,0
43,108,3,0
47,108,4,0
49,108,3,0
53,108,4,0
55,108,2,0
59,108,3,0
61,108,3,0
65,108,3,0
67,108,4,0
71,108,4,0
73,108,3,0
77,108,4,0
79,108,4,0
83,108,4,0
85,108,4,0
89,108,5,0
91,108,4,0
95,108,4,0
97,108,5,0
101,108,6,0
103,108,6,0
107,108,9,0
1,109,1,1
2,109,1,1
3,109,2,1
4,109,3,1
5,109,1,1
6,109,2,1
7,109,3,1
8,109,3,1
9,109,4,1
10,109,1,1
11,109,1,1
12,109,2,1
13,109,4,1
14,109,3,1
15,109,2,1
16,109,3,1
17,109,2,1
18,109,3,1
19,109,2,1
20,109,2,1
21,109,3,1
22,109,1,1
23,109,3,1
24,109,2,1
25,109,4,1
26,109,4,1
27,109,5,1
28,109,3,1
29,109,4,1
30,109,2,1
31,109,3,1
32,109,3,1
33,109,4,1
34,109,6,1
35,109,4,1
36,109,5,1
37,109,2,1
38,109,2,1
39,109,4,1
40,109,2,1
41,109,4,1
42,109,3,1
43,109,3,1
44,109,4,1
45,109,5,1
46,109,5,1
47,109,4,1
48,109,5,1
49,109,3,1
50,109,5,1
51,109,5,1
52,109,5,1
53,109,6,1
54,109,7,1
55,109,1,1
56,109,3,1
57,109,2,1
58,109,4,1
59,109,5,1
60,109,2,1
61,109,5,1
62,109,3,1
63,109,3,1
64,109,3,1
65,109,4,1
66,109,4,1
67,109,5,1
68,109,6,1
69,109,5,1
70,109,4,1
71,109,5,1
72,109,5,1
73,109,3,1
74,109,5,1
75,109,5,1
76,109,4,1
77,109,6,1
78,109,5,1
79,109,4,1
80,109,6,1
81,109,7,1
82,109,2,1
83,109,3,1
84,109,6,1
85,109,6,1
86,109,4,1
87,109,5,1
88,109,6,1
89,109,6,1
90,109,6,1
91,109,4,1
92,109,6,1
93,109,7,1
94,109,5,1
95,109,8,1
96,109,4,1
97,109,7,1
98,109,6,1
99,109,7,1
100,109,5,1
101,109,8,1
102,109,9,1
103,109,8,1
104,109,8,1
105,109,9,1
106,109,9,1
107,109,10,1
108,109,11,1
1,110,1,1
3,110,1,1
7,110,2,0
9,110,3,0
13,110,3,0
17,110,4,0
19,110,3,0
21,110,3,0
23,110,2,0
27,110,4,0
29,110,4,0
31,110,3,0
37,110,1,1
39,110,3,0
41,110,4,0
43,110,4,0
47,110,4,0
49,110,2,1
51,110,5,0
53,110,3,1
57,110,3,0
59,110,3,0
61,110,3,0
63,110,3,0
67,110,3,0
69,110,3,0
71,110,5,0
73,110,6,0
79,110,6,0
81,110,5,0
83,110,3,0
87,110,5,0
89,110,5,0
91,110,6,0
93,110,5,0
97,110,6,0
101,110,6,0
103,110,8,0
107,110,7,0
109,110,9,0
1,111,1,1
2,111,1,1
4,111,1,1
5,111,2,1
7,111,1,1
8,111,1,1
10,111,4,0
11,111,5,0
13,111,3,0
14,111,1,1
16,111,1,1
17,111,2,1
19,111,2,0
20,111,4,0
22,111,6,0
23,111,2,1
25,111,2,1
26,111,3,0
28,111,1,1
29,111,3,1
31,111,4,0
32,111,3,1
34,111,3,1
35,111,4,1
38,111,2,0
40,111,4,0
41,111,5,0
43,111,6,0
44,111,6,0
46,111,6,0
47,111,5,0
49,111,8,0
50,111,4,0
52,111,6,0
53,111,8,0
55,111,8,0
56,111,1,1
58,111,3,1
59,111,2,1
61,111,6,0
62,111,4,0
64,111,3,1
65,111,3,0
67,111,3,1
68,111,3,1
70,111,4,1
71,111,5,0
73,111,5,1
76,111,6,0
77,111,7,0
79,111,6,0
80,111,9,0
82,111,9,0
83,111,9,0
85,111,3,1
86,111,7,0
88,111,4,0
89,111,4,1
91,111,6,0
92,111,6,1
94,111,8,0
95,111,7,0
97,111,10,0
98,111,4,1
100,111,5,1
101,111,7,0
103,111,8,0
104,111,11,0
106,111,8,0
107,111,9,0
109,111,10,0
110,111,11,0
1,112,1,1
3,112,2,0
5,112,3,0
9,112,4,0
11,112,5,0
13,112,4,0
15,112,2,0
17,112,2,0
19,112,2,0
23,112,3,0
25,112,5,0
27,112,4,0
29,112,2,0
31,112,3,0
33,112,3,0
37,112,4,0
39,112,4,0
41,112,6,0
43,112,3,0
45,112,4,0
47,112,3,0
51,112,7,0
53,112,4,0
55,112,5,0
57,112,2,0
59,112,3,0
61,112,3,0
65,112,3,0
67,112,4,0
69,112,4,0
71,112,3,0
73,112,4,0
75,112,3,0
79,112,5,0
81,112,4,0
83,112,5,0
85,112,3,0
87,112,4,0
89,112,4,0
93,112,5,0
95,112,5,0
97,112,6,0
99,112,4,0
101,112,5,0
103,112,5,0
107,112,6,0
109,112,6,0
111,112,9,0
1,113,1,1
2,113,1,1
3,113,1,1
4,113,2,1
5,113,2,1
6,113,1,1
7,113,2,1
8,113,3,1
9,113,3,1
10,113,3,1
11,113,4,1
12,113,3,1
13,113,3,1
14,113,4,1
15,113,3,1
16,113,4,1
17,113,2,1
18,113,4,1
19,113,1,1
20,113,3,1
21,113,4,1
22,113,2,1
23,113,2,1
24,113,3,1
25,113,4,1
26,113,3,1
27,113,3,1
28,113,4,1
29,113,2,1
30,113,3,1
31,113,5,1
32,113,4,1
33,113,2,1
34,113,3,1
35,113,4,1
36,113,6,1
37,113,5,1
38,113,1,1
39,113,3,1
40,113,3,1
41,113,4,1
42,113,4,1
43,113,5,1
44,113,2,1
45,113,3,1
46,113,5,1
47,113,5,1
48,113,6,1
49,113,4,1
50,113,6,1
51,113,4,1
52,113,6,1
53,113,6,1
54,113,5,1
55,113,7,1
56,113,8,1
57,113,1,1
58,113,2,1
59,113,3,1
60,113,3,1
61,113,4,1
62,113,5,1
63,113,4,1
64,113,4,1
65,113,3,1
66,113,2,1
67,113,5,1
68,113,3,1
69,113,5,1
70,113,4,1
71,113,3,1
72,113,6,1
73,113,3,1
74,113,5,1
75,113,6,1
76,113,4,1
77,113,5,1
78,113,6,1
79,113,4,1
80,113,6,1
81,113,5,1
82,113,5,1
83,113,7,1
84,113,8,1
85,113,2,1
86,113,4,1
87,113,5,1
88,113,5,1
89,113,4,1
90,113,6,1
91,113,6,1
92,113,4,1
93,113,4,1
94,113,7,1
95,113,6,1
96,113,5,1
97,113,6,1
98,113,8,1
99,113,3,1
100,113,6,1
101,113,5,1
102,113,7,1
103,113,5,1
104,113,7,1
105,113,7,1
106,113,4,1
107,113,6,1
108,113,6,1
109,113,8,1
110,113,7,1
111,113,9,1
112,113,10,1
1,114,1,1
5,114,1,1
7,114,2,1
11,114,3,1
13,114,2,0
17,114,2,1
23,114,1,1
25,114,4,1
29,114,2,0
31,114,3,0
35,114,6,0
37,114,6,0
41,114,3,0
43,114,3,0
47,114,5,0
49,114,5,0
53,114,5,0
55,114,4,0
59,114,3,0
61,114,3,0
65,114,5,0
67,114,3,0
71,114,7,0
73,114,5,0
77,114,3,0
79,114,5,0
83,114,5,0
85,114,6,0
89,114,5,0
91,114,6,0
97,114,5,0
101,114,5,0
103,114,8,0
107,114,5,0
109,114,9,0
113,114,10,0
1,115,1,1
2,115,1,1
3,115,2,1
4,115,1,1
6,115,2,0
7,115,2,1
8,115,2,0
9,115,2,1
11,115,3,0
12,115,2,0
13,115,2,1
14,115,4,0
16,115,3,1
17,115,2,1
18,115,4,0
19,115,5,0
21,115,4,0
22,115,3,1
24,115,2,0
26,115,3,0
27,115,3,0
28,115,4,0
29,115,1,1
31,115,3,1
32,115,3,1
33,115,3,1
34,115,5,0
36,115,2,1
37,115,4,1
38,115,5,1
39,115,2,1
41,115,3,0
42,115,4,0
43,115,5,0
44,115,3,1
47,115,4,0
48,115,2,1
49,115,4,1
51,115,6,1
52,115,4,0
53,115,4,1
54,115,5,0
56,115,5,1
57,115,6,1
58,115,1,1
59,115,3,1
61,115,3,1
62,115,3,1
63,115,4,0
64,115,3,1
66,115,3,1
67,115,6,0
68,115,5,0
71,115,4,0
72,115,2,1
73,115,4,1
74,115,4,1
76,115,5,1
77,115,3,1
78,115,4,0
79,115,6,0
81,115,5,0
82,115,5,1
83,115,7,1
84,115,5,1
86,115,7,1
87,115,4,1
88,115,4,1
89,115,5,0
91,115,7,0
93,115,5,0
94,115,5,1
96,115,4,1
97,115,7,0
98,115,6,0
99,115,8,1
101,115,5,1
102,115,6,0
103,115,8,0
104,115,6,0
106,115,8,0
107,115,9,1
108,115,6,1
109,115,9,0
111,115,10,1
112,115,10,0
113,115,11,1
114,115,12,1
1,116,1,1
3,116,1,1
5,116,2,0
7,116,2,1
9,116,1,1
11,116,3,0
13,116,1,1
15,116,2,0
17,116,2,1
19,116,3,1
21,116,3,0
23,116,5,0
25,116,2,1
27,116,4,1
31,116,3,0
33,116,4,0
35,116,3,0
37,116,4,0
39,116,1,1
41,116,3,1
43,116,2,1
45,116,4,1
47,116,3,1
49,116,4,0
51,116,5,0
53,116,3,1
55,116,5,0
57,116,6,0
59,116,2,0
61,116,3,0
63,116,3,0
65,116,4,0
67,116,4,0
69,116,5,0
71,116,5,0
73,116,3,0
75,116,4,0
77,116,6,0
79,116,4,0
81,116,6,0
83,116,5,0
85,116,7,0
89,116,4,0
91,116,5,0
93,116,4,0
95,116,5,0
97,116,4,0
99,116,6,0
101,116,6,0
103,116,5,0
105,116,6,0
107,116,7,0
109,116,5,0
111,116,8,0
113,116,7,0
115,116,9,0
1,117,1,1
2,117,1,1
4,117,2,0
5,117,2,0
7,117,2,1
8,117,2,0
10,117,2,0
11,117,3,0
14,117,2,0
16,117,4,0
17,117,2,1
19,117,5,0
20,117,2,0
22,117,3,0
23,117,3,0
25,117,3,0
28,117,4,0
29,117,5,0
31,117,3,1
32,117,4,0
34,117,6,0
35,117,4,0
37,117,4,1
38,117,5,0
40,117,2,0
41,117,3,0
43,117,3,0
44,117,3,0
46,117,3,0
47,117,3,0
49,117,3,0
50,117,4,0
53,117,3,0
55,117,5,0
56,117,6,0
58,117,6,0
59,117,1,1
61,117,3,0
62,117,3,1
64,117,4,0
67,117,3,1
68,117,6,0
70,117,4,0
71,117,4,0
73,117,6,0
74,117,4,1
76,117,5,0
77,117,5,1
79,117,4,0
80,117,4,0
82,117,4,0
83,117,4,0
85,117,4,0
86,117,6,0
88,117,2,1
89,117,4,0
92,117,4,1
94,117,5,0
95,117,7,0
97,117,6,1
98,117,5,0
100,117,5,0
101,117,5,0
103,117,5,0
106,117,8,0
107,117,7,1
109,117,6,0
110,117,6,0
112,117,8,1
113,117,7,0
115,117,8,0
116,117,9,0
1,118,1,1
3,118,2,0
5,118,2,0
7,118,1,1
9,118,3,0
11,118,3,0
13,118,3,0
15,118,2,0
17,118,1,1
19,118,3,0
21,118,3,0
23,118,3,0
25,118,2,1
27,118,2,1
29,118,3,1
31,118,3,0
33,118,4,0
35,118,5,0
37,118,3,0
39,118,6,0
41,118,3,0
43,118,4,0
45,118,2,1
47,118,4,0
49,118,4,1
51,118,6,0
53,118,4,0
55,118,5,0
57,118,5,0
61,118,3,0
63,118,3,0
65,118,3,0
67,118,4,0
69,118,3,0
71,118,3,0
73,118,6,0
75,118,4,0
77,118,5,0
79,118,3,0
81,118,5,0
83,118,5,0
85,118,7,0
87,118,6,0
89,118,3,0
91,118,4,0
93,118,5,0
95,118,5,0
97,118,6,0
99,118,5,0
101,118,6,0
103,118,8,0
105,118,6,0
107,118,5,0
109,118,6,0
111,118,6,0
113,118,9,0
115,118,9,0
117,118,11,0
1,119,1,1
2,119,1,1
3,119,1,1
4,119,1,1
5,119,1,1
6,119,1,1
8,119,1,1
9,119,2,0
10,119,1,1
11,119,2,1
12,119,1,1
13,119,3,1
15,119,1,1
16,119,3,0
18,119,2,0
19,119,3,0
20,119,1,1
22,119,4,1
23,119,4,0
24,119,1,1
25,119,2,1
26,119,3,1
27,119,4,0
29,119,4,1
30,119,1,1
31,119,2,1
32,119,3,0
33,119,4,1
36,119,3,1
37,119,5,1
38,119,5,1
39,119,6,1
40,119,1,1
41,119,2,1
43,119,2,1
44,119,4,1
45,119,4,0
46,119,4,0
47,119,5,1
48,119,3,1
50,119,3,1
52,119,6,1
53,119,2,1
54,119,3,1
55,119,5,0
57,119,7,1
58,119,6,0
59,119,7,0
60,119,1,1
61,119,2,1
62,119,2,1
64,119,3,0
65,119,3,1
66,119,4,1
67,119,2,1
69,119,4,0
71,119,5,0
72,119,3,1
73,119,5,0
74,119,5,1
75,119,3,1
76,119,5,1
78,119,6,1
79,119,7,1
80,119,3,1
81,119,3,1
82,119,5,0
83,119,6,1
86,119,3,1
87,119,6,0
88,119,8,1
89,119,8,0
90,119,3,1
92,119,4,1
93,119,3,1
94,119,5,0
95,119,6,0
96,119,6,0
97,119,4,1
99,119,8,1
100,119,4,1
101,119,7,1
103,119,7,0
104,119,9,0
106,119,4,1
107,119,7,0
108,119,5,1
109,119,9,1
110,119,8,1
111,119,8,0
113,119,8,0
114,119,10,1
115,119,9,0
116,119,9,0
117,119,10,0
118,119,11,0
1,120,1,1
7,120,2,0
11,120,1,1
13,120,2,0
17,120,3,0
19,120,3,0
23,120,3,0
29,120,3,0
31,120,2,0
37,120,3,0
41,120,2,0
43,120,3,0
47,120,3,0
49,120,3,0
53,120,4,0
59,120,5,0
61,120,2,0
67,120,3,0
71,120,3,0
73,120,3,0
77,120,4,0
79,120,4,0
83,120,4,0
89,120,5,0
91,120,3,0
97,120,4,0
101,120,4,0
103,120,5,0
107,120,5,0
109,120,5,0
113,120,5,0
119,120,9,0
1,121,1,1
2,121,1,1
3,121,2,1
4,121,3,1
5,121,4,1
6,121,5,1
7,121,5,1
8,121,6,1
9,121,5,1
10,121,6,1
12,121,2,0
13,121,6,1
14,121,5,1
15,121,6,1
16,121,6,1
17,121,7,1
18,121,5,1
19,121,3,0
20,121,4,0
21,121,5,1
23,121,8,1
24,121,9,1
25,121,4,1
26,121,6,1
27,121,6,1
28,121,4,0
29,121,10,1
30,121,11,1
31,121,3,1
32,121,6,1
34,121,7,1
35,121,4,0
36,121,9,1
37,121,7,1
38,121,4,1
39,121,5,0
40,121,6,0
41,121,2,1
42,121,5,1
43,121,7,1
45,121,6,1
46,121,8,1
47,121,5,0
48,121,9,1
49,121,7,1
50,121,11,1
51,121,7,1
52,121,5,0
53,121,5,1
54,121,3,1
56,121,6,0
57,121,12,1
58,121,6,1
59,121,7,0
60,121,8,0
61,121,1,1
62,121,3,1
63,121,5,1
64,121,6,1
65,121,6,1
67,121,7,1
68,121,7,1
69,121,8,1
70,121,4,0
71,121,6,1
72,121,9,1
73,121,5,1
74,121,7,1
75,121,11,1
76,121,4,1
78,121,5,0
79,121,8,1
80,121,6,0
81,121,3,1
82,121,8,1
83,121,7,1
84,121,6,0
85,121,8,1
86,121,8,1
87,121,6,1
89,121,13,1
90,121,8,0
91,121,2,1
92,121,6,1
93,121,7,1
94,121,8,1
95,121,9,1
96,121,7,1
97,121,6,1
98,121,12,1
100,121,9,1
101,121,4,1
102,121,8,1
103,121,9,1
104,121,7,1
105,121,14,1
106,121,3,1
107,121,8,1
108,121,10,1
109,121,7,1
111,121,5,1
112,121,10,1
113,121,15,1
114,121,9,1
115,121,8,1
116,121,6,1
117,121,16,1
118,121,9,1
119,121,17,1
120,121,18,1
1,122,1,1
3,122,1,1
5,122,2,1
7,122,3,0
9,122,3,0
11,122,6,0
13,122,5,0
15,122,6,0
17,122,4,0
19,122,7,0
21,122,3,0
23,122,5,0
25,122,2,1
27,122,6,0
29,122,6,0
31,122,2,0
33,122,6,0
35,122,4,0
37,122,6,0
39,122,5,0
41,122,1,1
43,122,4,0
45,122,6,0
47,122,8,0
49,122,3,1
51,122,3,0
53,122,7,0
55,122,5,0
57,122,4,1
59,122,6,0
63,122,3,0
65,122,5,0
67,122,7,0
69,122,5,0
71,122,5,0
73,122,8,0
75,122,5,0
77,122,5,0
79,122,8,0
81,122,8,0
83,122,7,0
85,122,8,0
87,122,6,0
89,122,7,0
91,122,8,0
93,122,5,0
95,122,5,0
97,122,8,0
99,122,7,0
101,122,8,0
103,122,7,0
105,122,10,0
107,122,4,0
109,122,6,0
111,122,7,0
113,122,8,0
115,122,9,0
117,122,7,0
119,122,10,0
121,122,12,0
1,123,1,1
2,123,1,1
4,123,1,1
5,123,2,1
7,123,2,0
8,123,3,1
10,123,3,0
11,123,3,0
13,123,3,0
14,123,2,0
16,123,3,1
17,123,4,0
19,123,4,0
20,123,5,0
22,123,3,0
23,123,5,0
25,123,2,1
26,123,3,0
28,123,5,0
29,123,4,0
31,123,1,1
32,123,3,1
34,123,4,0
35,123,5,0
37,123,3,1
38,123,5,0
40,123,4,1
43,123,3,0
44,123,3,0
46,123,5,0
47,123,3,0
49,123,4,0
50,123,5,0
52,123,4,0
53,123,4,0
55,123,3,0
56,123,5,0
58,123,7,0
59,123,6,0
61,123,6,0
62,123,1,1
64,123,3,1
65,123,3,0
67,123,4,0
68,123,4,0
70,123,5,0
71,123,5,0
73,123,6,0
74,123,3,1
76,123,5,0
77,123,2,1
79,123,6,0
80,123,4,1
83,123,4,0
85,123,4,0
86,123,5,0
88,123,5,0
89,123,4,0
91,123,7,0
92,123,7,0
94,123,4,0
95,123,5,0
97,123,6,0
98,123,7,0
100,123,3,1
101,123,7,0
103,123,5,0
104,123,5,0
106,123,5,0
107,123,8,0
109,123,6,0
110,123,7,0
112,123,8,0
113,123,6,0
115,123,9,0
116,123,7,0
118,123,7,0
119,123,10,0
121,123,11,0
122,123,12,0
1,124,1,1
3,124,2,0
5,124,1,1
7,124,2,0
9,124,2,0
11,124,3,0
13,124,3,0
15,124,4,0
17,124,4,0
19,124,3,0
21,124,2,0
23,124,3,0
25,124,1,1
27,124,4,0
29,124,3,0
33,124,3,0
35,124,3,0
37,124,5,0
39,124,3,0
41,124,6,0
43,124,2,1
45,124,4,0
47,124,5,0
49,124,4,0
51,124,4,0
53,124,4,0
55,124,7,0
57,124,6,0
59,124,5,0
61,124,6,0
63,124,2,0
65,124,3,0
67,124,4,0
69,124,3,0
71,124,3,0
73,124,4,0
75,124,4,0
77,124,5,0
79,124,5,0
81,124,5,0
83,124,3,0
85,124,4,0
87,124,5,0
89,124,6,0
91,124,6,0
95,124,4,0
97,124,4,0
99,124,6,0
101,124,4,0
103,124,7,0
105,124,6,0
107,124,6,0
109,124,4,0
111,124,6,0
113,124,7,0
115,124,6,0
117,124,7,0
119,124,7,0
121,124,8,0
123,124,11,0
1,125,1,1
2,125,1,1
3,125,1,1
4,125,2,1
6,125,1,1
7,125,1,1
8,125,2,1
9,125,1,1
11,125,2,1
12,125,2,1
13,125,2,0
14,125,1,1
16,125,2,1
17,125,3,1
18,125,1,1
19,125,3,1
21,125,1,1
22,125,2,1
23,125,3,0
24,125,4,1
26,125,2,0
27,125,3,0
28,125,4,0
29,125,5,0
31,125,3,0
32,125,2,1
33,125,2,1
34,125,3,1
36,125,4,1
37,125,4,0
38,125,4,0
39,125,4,0
41,125,5,0
42,125,1,1
43,125,3,1
44,125,2,1
46,125,3,0
47,125,3,1
48,125,4,1
49,125,3,1
51,125,5,0
52,125,4,0
53,125,4,1
54,125,5,0
56,125,4,1
57,125,4,0
58,125,4,1
59,125,5,0
61,125,5,1
62,125,6,1
63,125,1,1
64,125,2,1
66,125,2,1
67,125,2,1
68,125,3,1
69,125,3,0
71,125,4,1
72,125,4,1
73,125,2,1
74,125,4,0
76,125,4,0
77,125,6,0
78,125,4,0
79,125,3,1
81,125,5,0
82,125,5,0
83,125,6,0
84,125,4,1
86,125,4,1
87,125,4,1
88,125,6,0
89,125,5,1
91,125,5,0
92,125,6,0
93,125,6,1
94,125,2,1
96,125,3,1
97,125,4,0
98,125,5,1
99,125,3,1
101,125,7,0
102,125,4,1
103,125,6,0
104,125,7,0
106,125,5,1
107,125,6,1
108,125,6,0
109,125,7,1
111,125,5,0
112,125,4,1
113,125,8,0
114,125,7,0
116,125,7,1
117,125,8,1
118,125,6,0
119,125,9,0
121,125,9,1
122,125,10,0
123,125,10,1
124,125,11,1
1,126,1,1
5,126,3,0
11,126,2,0
13,126,3,0
17,126,4,0
19,126,2,0
23,126,3,0
25,126,3,0
29,126,3,0
31,126,4,0
37,126,3,0
41,126,5,0
43,126,2,0
47,126,3,0
53,126,3,0
55,126,5,0
59,126,4,0
61,126,4,0
65,126,3,0
67,126,3,0
71,126,3,0
73,126,3,0
79,126,3,0
83,126,6,0
85,126,3,0
89,126,5,0
95,126,3,0
97,126,5,0
101,126,5,0
103,126,6,0
107,126,5,0
109,126,5,0
113,126,5,0
115,126,7,0
121,126,7,0
125,126,11,0
1,127,1,1
2,127,1,1
3,127,2,1
4,127,1,1
5,127,3,1
6,127,4,1
7,127,5,1
8,127,1,1
9,127,2,1
10,127,3,1
11,127,4,1
12,127,4,1
13,127,3,1
14,127,4,1
15,127,2,1
16,127,1,1
17,127,3,1
18,127,4,1
19,127,5,1
20,127,4,1
21,127,5,1
22,127,4,1
23,127,5,1
24,127,4,1
25,127,6,1
26,127,3,1
27,127,2,1
28,127,4,1
29,127,5,1
30,127,6,1
31,127,5,1
32,127,1,1
33,127,4,1
34,127,3,1
35,127,4,1
36,127,4,1
37,127,6,1
38,127,7,1
39,127,6,1
40,127,5,1
41,127,7,1
42,127,8,1
43,127,2,1
44,127,4,1
45,127,2,1
46,127,5,1
47,127,5,1
48,127,4,1
49,127,5,1
50,127,6,1
51,127,4,1
52,127,6,1
53,127,2,1
54,127,5,1
55,127,8,1
56,127,8,1
57,127,5,1
58,127,6,1
59,127,7,1
60,127,3,1
61,127,9,1
62,127,8,1
63,127,9,1
64,127,1,1
65,127,3,1
66,127,4,1
67,127,6,1
68,127,3,1
69,127,5,1
70,127,4,1
71,127,3,1
72,127,4,1
73,127,6,1
74,127,6,1
75,127,6,1
76,127,7,1
77,127,3,1
78,127,6,1
79,127,6,1
80,127,5,1
81,127,5,1
82,127,7,1
83,127,7,1
84,127,8,1
85,127,3,1
86,127,3,1
87,127,6,1
88,127,6,1
89,127,5,1
90,127,3,1
91,127,9,1
92,127,6,1
93,127,8,1
94,127,10,1
95,127,10,1
96,127,4,1
97,127,7,1
98,127,6,1
99,127,4,1
100,127,7,1
101,127,7,1
102,127,4,1
103,127,7,1
104,127,6,1
105,127,8,1
106,127,4,1
107,127,7,1
108,127,6,1
109,127,10,1
110,127,9,1
111,127,11,1
112,127,8,1
113,127,5,1
114,127,8,1
115,127,8,1
116,127,9,1
117,127,8,1
118,127,11,1
119,127,12,1
120,127,6,1
121,127,9,1
122,127,9,1
123,127,13,1
124,127,10,1
125,127,14,1
126,127,15,1
1,128,1,1
3,128,1,1
5,128,2,0
7,128,3,0
9,128,4,0
11,128,2,0
13,128,2,0
15,128,4,0
17,128,2,0
19,128,3,0
21,128,4,0
23,128,3,0
25,128,3,0
27,128,4,0
29,128,3,0
31,128,5,0
33,128,2,0
35,128,3,0
37,128,4,0
39,128,4,0
41,128,3,0
43,128,1,1
45,128,4,0
47,128,3,0
49,128,4,0
51,128,4,0
53,128,6,0
55,128,5,0
57,128,2,1
59,128,5,0
61,128,6,0
63,128,7,0
65,128,2,0
67,128,3,0
69,128,3,0
71,128,4,0
73,128,3,0
75,128,3,0
77,128,3,0
79,128,4,0
81,128,3,0
83,128,4,0
85,128,4,0
87,128,4,0
89,128,4,0
91,128,4,0
93,128,5,0
95,128,6,0
97,128,3,0
99,128,4,0
101,128,5,0
103,128,5,0
105,128,4,0
107,128,4,0
109,128,6,0
111,128,7,0
113,128,4,0
115,128,5,0
117,128,5,0
119,128,6,0
121,128,5,0
123,128,6,0
125,128,6,0
127,128,7,0
1,129,1,1
2,129,1,1
4,129,2,0
5,129,1,1
7,129,3,0
8,129,4,0
10,129,1,1
11,129,2,0
13,129,1,1
14,129,3,0
16,129,4,0
17,129,4,0
19,129,3,0
20,129,3,0
22,129,2,0
23,129,4,0
25,129,6,0
26,129,1,1
28,129,3,0
29,129,5,0
31,129,2,1
32,129,3,1
34,129,4,0
35,129,3,0
37,129,4,0
38,129,5,0
40,129,3,1
41,129,4,0
44,129,2,0
46,129,4,0
47,129,3,0
49,129,5,0
50,129,6,0
52,129,4,0
53,129,7,0
55,129,5,0
56,129,5,0
58,129,4,0
59,129,5,0
61,129,4,0
62,129,7,0
64,129,8,0
65,129,1,1
67,129,2,1
68,129,4,0
70,129,3,0
71,129,2,1
73,129,5,0
74,129,4,0
76,129,5,0
77,129,7,0
79,129,6,0
80,129,3,1
82,129,4,0
83,129,5,0
85,129,5,0
88,129,4,0
89,129,6,0
91,129,8,0
92,129,6,0
94,129,6,0
95,129,5,0
97,129,2,1
98,129,3,1
100,129,3,1
101,129,6,0
103,129,8,0
104,129,7,0
106,129,6,0
107,129,6,0
109,129,7,0
110,129,9,0
112,129,6,0
113,129,3,1
115,129,7,0
116,129,9,0
118,129,7,0
119,129,8,0
121,129,4,1
122,129,8,0
124,129,9,0
125,129,5,1
127,129,6,1
128,129,7,1
1,130,1,1
3,130,2,0
7,130,3,0
9,130,2,0
11,130,2,0
17,130,3,0
19,130,3,0
21,130,4,0
23,130,4,0
27,130,2,0
29,130,3,0
31,130,4,0
33,130,2,0
37,130,4,0
41,130,4,0
43,130,5,0
47,130,3,0
49,130,4,0
51,130,5,0
53,130,4,0
57,130,5,0
59,130,4,0
61,130,5,0
63,130,5,0
67,130,3,0
69,130,4,0
71,130,3,0
73,130,4,0
77,130,4,0
79,130,3,0
81,130,5,0
83,130,4,0
87,130,3,0
89,130,4,0
93,130,5,0
97,130,7,0
99,130,4,0
101,130,4,0
103,130,4,0
107,130,5,0
109,130,6,0
111,130,7,0
113,130,7,0
119,130,7,0
121,130,6,0
123,130,7,0
127,130,8,0
129,130,8,0
1,131,1,1
2,131,1,1
3,131,1,1
4,131,1,1
5,131,2,1
6,131,1,1
7,131,2,1
8,131,3,1
9,131,2,1
10,131,3,1
11,131,1,1
12,131,1,1
13,131,2,1
14,131,3,1
15,131,2,1
16,131,3,1
17,131,3,1
18,131,3,1
19,131,2,1
20,131,3,1
21,131,4,1
22,131,1,1
23,131,3,1
24,131,3,1
25,131,3,1
26,131,4,1
27,131,2,1
28,131,3,1
29,131,4,1
30,131,3,1
31,131,4,1
32,131,5,1
33,131,1,1
34,131,3,1
35,131,3,1
36,131,3,1
37,131,4,1
38,131,5,1
39,131,4,1
40,131,5,1
41,131,2,1
42,131,5,1
43,131,3,1
44,131,1,1
45,131,2,1
46,131,3,1
47,131,4,1
48,131,3,1
49,131,4,1
50,131,3,1
51,131,2,1
52,131,4,1
53,131,4,1
54,131,5,1
55,131,4,1
56,131,5,1
57,131,6,1
58,131,4,1
59,131,4,1
60,131,5,1
61,131,5,1
62,131,5,1
63,131,5,1
64,131,6,1
65,131,7,1
66,131,1,1
67,131,2,1
68,131,3,1
69,131,3,1
70,131,3,1
71,131,2,1
72,131,3,1
73,131,3,1
74,131,4,1
75,131,3,1
76,131,5,1
77,131,4,1
78,131,4,1
79,131,3,1
80,131,5,1
81,131,5,1
82,131,2,1
83,131,4,1
84,131,5,1
85,131,5,1
86,131,3,1
87,131,4,1
88,131,3,1
89,131,5,1
90,131,5,1
91,131,3,1
